"","ResponseId","Duration (in seconds)","party","party_4_TEXT","anes_rep","anes_dem","anes_ind","anes_ind_force","SPV_1_meta_out_2","SPV_2_meta_out_2","SPV_3_meta_out_1","SPV_4_meta_out_2","out_corr_time_Page Submit","out_cont_time_Page Submit","manip_ck_1","SPV_1_2","SPV_2_2","SPV_3_1","SPV_4_2","ESPV_1_2","ESPV_2_2","ESPV_3_1","ft_rep_1","ft_dem_1","CSV_1_1","CSV_2_1","CSV_3_1","ancodi_1","ancodi_2","ancodi_3","rep_violence_1","dem_violence_1","sd_marriage_1","sd_friend_1","sd_work_1","sd_carpool_1","YOB","Gender","race","education","polit","religious","region","employed","income","ladder","screen_reason","condition","Inparty","Outparty","IP_dup","MID_dup","gc","SPV_self","SPV_meta_out","ESPV_avg","CSV_avg","ancodi","sd_avg","ft_out","ft_in","ft_diff","out_violence","in_violence","gender","age","stren","Education","Race","SPV_meta_over"
"386","R_C7bQxX9fS69loc1",342,2,NA,NA,1,NA,NA,45,50,45,40,11.854,NA,10,0,0,5,5,15,0,5,5,65,50,50,50,75,60,60,70,5,30,50,45,45,1970,2,"white","Graduate",2,1,3,2,65000,5,"none","out_correct","Democrat","Republican",0,0,1,2.5,45,6.66666666666667,50,65,42.5,5,65,60,70,5,"Female",50,"Strong","Graduate","white",34.7
"387","R_1OHNvBoQZCG8XOG",1122,1,NA,1,NA,NA,NA,10,10,10,10,NA,27.362,10,0,0,0,0,0,0,0,75,50,0,0,0,50,50,50,25,75,60,50,50,50,1955,2,"white","Bachelors",5,5,2,5,55000,8,"none","out_control","Republican","Democrat",0,0,1,0,10,0,0,50,52.5,50,75,25,75,25,"Female",65,"Strong","Bachelors","white",0.699999999999999
"388","R_3e3KQNSbHvwWi8g",423,1,NA,1,NA,NA,NA,84,94,88,100,45.063,NA,9,6,4,7,13,58,52,57,87,5,41,42,45,77,66,61,19,74,76,59,78,74,1982,2,"white","Some college",7,6,2,1,65000,7,"none","out_correct","Republican","Democrat",0,0,1,7.5,91.5,55.6666666666667,42.6666666666667,68,71.75,5,87,82,74,19,"Female",38,"Strong","Some college","white",82.2
"389","R_2VI1dLRRxd2Jufw",337,1,NA,1,NA,NA,NA,90,80,70,80,NA,12.87,80,3,0,0,0,0,0,0,81,21,53,55,52,100,67,59,20,60,81,58,27,59,1993,2,"white","Graduate",7,7,3,1,75000,3,"none","out_control","Republican","Democrat",0,0,1,0.75,80,0,53.3333333333333,75.3333333333333,56.25,21,81,60,60,20,"Female",27,"Strong","Graduate","white",70.7
"390","R_2tKiGbAFwODgkPM",456,2,NA,NA,1,NA,NA,75,85,40,35,NA,19.822,45,0,0,0,0,100,85,75,0,90,85,85,75,75,55,55,65,0,90,25,35,40,1956,2,"white","Bachelors",2,2,3,1,45000,8,"none","out_control","Democrat","Republican",0,0,1,0,58.75,86.6666666666667,81.6666666666667,61.6666666666667,47.5,0,90,90,65,0,"Female",64,"Strong","Bachelors","white",48.45
"391","R_3lSJMzutbYDRz5H",1580,1,NA,1,NA,NA,NA,60,75,70,80,47.616,NA,10,0,0,0,0,0,0,0,75,25,52,53,51,10,45,90,10,10,65,10,0,5,1959,2,"white","Bachelors",5,1,3,1,150000,5,"none","out_correct","Republican","Democrat",0,0,1,0,71.25,0,52,48.3333333333333,20,25,75,50,10,10,"Female",61,"Strong","Bachelors","white",61.95
"392","R_2QMn5txznZRIXq0",497,2,NA,NA,1,NA,NA,5,3,5,0,NA,19.05,1,0,0,0,0,5,3,0,52,56,0,0,0,48,52,47,5,5,0,0,0,0,1964,2,"white","HS or less",4,5,1,1,35000,8,"none","out_control","Democrat","Republican",0,0,1,0,3.25,2.66666666666667,0,49,0,52,56,4,5,5,"Female",56,"Strong","HS or less","white",-7.05
"393","R_12AuL7yYnckIPn7",264,2,NA,NA,1,NA,NA,71,40,62,60,NA,13.722,58,0,0,0,0,21,9,15,7,100,50,50,50,71,71,71,69,5,71,71,26,51,1991,2,"white","Bachelors",1,1,1,1,35000,5,"none","out_control","Democrat","Republican",0,0,1,0,58.25,15,50,71,54.75,7,100,93,69,5,"Female",29,"Strong","Bachelors","white",47.95
"394","R_3McA4GTMpXYa4CH",919,1,NA,1,NA,NA,NA,67,40,24,21,NA,45.914,27,0,2,0,8,0,1,2,96,7,50,50,50,90,76,91,16,97,96,91,78,50,1976,2,"white","Some college",7,7,3,2,25000,5,"none","out_control","Republican","Democrat",0,0,1,2.5,38,1,50,85.6666666666667,78.75,7,96,89,97,16,"Female",44,"Strong","Some college","white",28.7
"395","R_3erIKuwTmRntFdm",901,2,NA,NA,1,NA,NA,50,70,12,66,7.882,NA,26,1,12,1,22,6,9,10,45,81,39,39,41,41,41,40,37,35,26,15,35,30,1993,2,"black","Some college",1,4,3,1,85000,6,"none","out_correct","Democrat","Republican",0,0,1,9,49.5,8.33333333333333,39.6666666666667,40.6666666666667,26.5,45,81,36,37,35,"Female",27,"Strong","Some college","black",39.2
"396","R_2uqA0HBeXc4Oh1Q",572,2,NA,NA,1,NA,NA,92,81,76,80,NA,13.539,70,0,0,8,4,0,0,0,11,71,51,56,51,9,31,31,96,83,73,60,20,20,1989,2,"white","Bachelors",1,1,2,1,75000,9,"none","out_control","Democrat","Republican",0,0,1,3,82.25,0,52.6666666666667,23.6666666666667,43.25,11,71,60,96,83,"Female",31,"Strong","Bachelors","white",71.95
"397","R_3nGCB3nddbcIz0V",1429,1,NA,2,NA,NA,NA,50,50,25,0,65.839,NA,50,0,0,0,0,0,0,0,100,0,50,65,60,20,20,0,0,50,0,0,0,0,1996,2,"white","Bachelors",5,5,4,1,45000,6,"none","out_correct","Republican","Democrat",0,0,1,0,31.25,0,58.3333333333333,13.3333333333333,0,0,100,100,50,0,"Female",24,"Not strong","Bachelors","white",21.95
"398","R_OQ1iAYEpp5z0HD3",642,2,NA,NA,2,NA,NA,71,70,0,50,17.934,NA,10,0,0,0,0,0,0,0,23,81,36,46,39,80,69,60,58,0,38,55,42,42,1974,1,"white","Bachelors",3,6,1,1,55000,3,"none","out_correct","Democrat","Republican",0,0,1,0,47.75,0,40.3333333333333,69.6666666666667,44.25,23,81,58,58,0,"Male",46,"Not strong","Bachelors","white",37.45
"399","R_yR26y5EEupNlv4R",1481,2,NA,NA,1,NA,NA,82,84,95,60,NA,9.065,85,11,0,10,18,20,13,7,7,80,100,100,100,92,91,98,78,9,11,34,29,22,1989,1,"white","Some college",2,1,3,1,45000,7,"none","out_control","Democrat","Republican",0,0,1,9.75,80.25,13.3333333333333,100,93.6666666666667,24,7,80,73,78,9,"Male",31,"Strong","Some college","white",69.95
"400","R_1INxJyEh87qkwii",748,2,NA,NA,1,NA,NA,70,60,60,65,NA,15.086,65,5,0,5,0,30,0,10,3,65,51,50,50,70,60,100,70,7,60,35,50,45,1979,2,"white","Bachelors",2,3,2,1,65000,8,"none","out_control","Democrat","Republican",0,0,1,2.5,63.75,13.3333333333333,50.3333333333333,76.6666666666667,47.5,3,65,62,70,7,"Female",41,"Strong","Bachelors","white",53.45
"401","R_2WMtpuVWo4qQCzc",457,1,NA,1,NA,NA,NA,19,9,7,9,51.764,NA,8,5,3,0,0,3,1,0,81,9,51,55,51,19,19,19,51,51,61,51,51,51,1978,2,"white","HS or less",6,4,2,1,35000,9,"none","out_correct","Republican","Democrat",0,0,1,2,11,1.33333333333333,52.3333333333333,19,53.5,9,81,72,51,51,"Female",42,"Strong","HS or less","white",1.7
"402","R_31GYKRDropi0Uno",611,1,NA,2,NA,NA,NA,30,20,30,20,36.302,NA,10,0,0,0,0,0,0,0,90,80,100,90,90,10,0,0,0,16,0,0,0,0,1965,2,"white","Some college",6,5,3,1,75000,5,"none","out_correct","Republican","Democrat",0,0,1,0,25,0,93.3333333333333,3.33333333333333,0,80,90,10,16,0,"Female",55,"Not strong","Some college","white",15.7
"403","R_21gDTesuU1b0x4e",791,1,NA,1,NA,NA,NA,19,60,20,40,32.709,NA,19,0,0,5,3,4,5,2,62,40,52,50,51,42,50,32,10,80,0,0,5,10,1995,2,"white","HS or less",5,5,3,1,75000,5,"none","out_correct","Republican","Democrat",0,0,1,2,34.75,3.66666666666667,51,41.3333333333333,3.75,40,62,22,80,10,"Female",25,"Strong","HS or less","white",25.45
"404","R_1In298I3LOiBOWc",221,2,NA,NA,1,NA,NA,52,77,52,52,NA,9.613,42,52,52,52,52,66,52,52,0,27,52,52,50,96,99,98,10,28,57,52,52,51,1987,1,"white","HS or less",1,1,4,7,15000,10,"none","out_control","Democrat","Republican",0,0,1,52,58.25,56.6666666666667,51.3333333333333,97.6666666666667,53,0,27,27,10,28,"Male",33,"Strong","HS or less","white",47.95
"405","R_1pXqsuSrsqszyhN",263,1,NA,1,NA,NA,NA,20,23,50,18,NA,6.065,70,0,0,6,0,0,0,0,NA,NA,59,65,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none","out_control","Republican","Democrat",0,0,NA,1.5,27.75,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strong",NA,NA,18.45
"406","R_1qUGfjZW83ebhOm",534,2,NA,NA,1,NA,NA,79,85,75,75,NA,18.227,80,5,7,10,5,80,15,90,0,75,50,50,50,80,80,80,80,5,90,70,30,75,1966,2,"white","Bachelors",1,1,4,2,35000,8,"none","out_control","Democrat","Republican",0,0,1,6.75,78.5,61.6666666666667,50,80,66.25,0,75,75,80,5,"Female",54,"Strong","Bachelors","white",68.2
"407","R_3GvblvOidsY01ep",771,1,NA,1,NA,NA,NA,50,70,80,90,34.625,NA,50,0,0,0,0,0,0,0,90,10,50,50,50,50,30,30,0,100,100,90,0,0,1987,2,"white","Bachelors",7,7,2,2,45000,7,"none","out_correct","Republican","Democrat",0,0,1,0,72.5,0,50,36.6666666666667,47.5,10,90,80,100,0,"Female",33,"Strong","Bachelors","white",63.2
"408","R_1k2j0Fh5nGpZvsd",395,2,NA,NA,1,NA,NA,80,85,40,45,NA,12.243,40,1,1,1,0,5,1,1,5,85,55,50,50,30,85,80,70,1,25,30,35,40,1969,1,"white","HS or less",2,1,1,1,25000,9,"none","out_control","Democrat","Republican",0,0,1,0.75,62.5,2.33333333333333,51.6666666666667,65,32.5,5,85,80,70,1,"Male",51,"Strong","HS or less","white",52.2
"409","R_3JboqIMbUlSnH3I",663,2,NA,NA,1,NA,NA,18,40,30,31,58.416,NA,23,0,8,1,1,1,7,0,12,79,53,52,57,96,67,76,58,0,32,18,19,8,1962,2,"white","Graduate",1,1,2,2,35000,7,"none","out_correct","Democrat","Republican",0,0,1,2.5,29.75,2.66666666666667,54,79.6666666666667,19.25,12,79,67,58,0,"Female",58,"Strong","Graduate","white",19.45
"410","R_10BoNHJEMQjVuBn",1382,1,NA,1,NA,NA,NA,50,51,51,56,108.916,NA,9,0,0,2,0,0,0,0,100,18,52,50,53,23,1,8,0,51,27,27,23,17,41,2,"white","Bachelors",7,6,3,1,75000,2,"none","out_correct","Republican","Democrat",0,0,1,0.5,52,0,51.6666666666667,10.6666666666667,23.5,18,100,82,51,0,"Female",41,"Strong","Bachelors","white",42.7
"411","R_2EGdlCfKqdRqrKX",780,2,NA,NA,1,NA,NA,90,90,65,58,66.982,NA,48,0,0,10,5,12,0,12,10,100,50,50,56,100,72,96,100,30,60,70,30,42,31,2,"white","Some college",1,5,3,1,15000,9,"none","out_correct","Democrat","Republican",0,0,1,3.75,75.75,8,52,89.3333333333333,50.5,10,100,90,100,30,"Female",31,"Strong","Some college","white",65.45
"412","R_1GNseo7MejtlXuK",679,2,NA,NA,1,NA,NA,31,30,40,30,NA,15.237,35,2,15,21,13,22,22,61,25,75,40,40,40,33,31,40,63,40,40,30,30,29,22,2,"black","Some college",2,5,1,6,150000,6,"none","out_control","Democrat","Republican",0,0,1,12.75,32.75,35,40,34.6666666666667,32.25,25,75,50,63,40,"Female",22,"Strong","Some college","black",22.45
"413","R_2WJgw5tyuIsjQSe",1112,1,NA,2,NA,NA,NA,92,85,68,100,NA,21.16,75,0,0,0,0,0,0,0,36,27,0,0,0,0,0,0,63,12,22,7,51,27,1984,2,"black","HS or less",4,7,3,2,25000,6,"none","out_control","Republican","Democrat",0,0,1,0,86.25,0,0,0,26.75,27,36,9,12,63,"Female",36,"Not strong","HS or less","black",76.95
"414","R_1jDnwSeiSp8X0Ao",1267,1,NA,2,NA,NA,NA,0,85,0,0,NA,52.858,80,40,0,0,0,0,0,0,90,50,19,50,9,6,14,0,0,0,30,9,30,30,1986,1,"white","Bachelors",5,4,3,1,35000,4,"none","out_control","Republican","Democrat",0,0,1,10,21.25,0,26,6.66666666666667,24.75,50,90,40,0,0,"Male",34,"Not strong","Bachelors","white",11.95
"415","R_sFrFDeGVoFKgKsN",577,2,NA,NA,1,NA,NA,40,40,35,30,7.582,NA,12,5,4,3,4,9,9,10,43,71,53,51,50,46,40,40,57,30,24,38,20,20,1997,2,"white","Bachelors",2,4,3,2,15000,5,"none","out_correct","Democrat","Republican",0,0,1,4,36.25,9.33333333333333,51.3333333333333,42,25.5,43,71,28,57,30,"Female",23,"Strong","Bachelors","white",25.95
"416","R_2AGWEGGQVapNyZe",391,2,NA,NA,1,NA,NA,92,99,77,64,NA,26,51,2,5,5,1,17,4,25,51,74,51,54,49,8,51,35,4,0,13,5,0,9,22,2,"black","Some college",2,5,3,1,55000,6,"none","out_control","Democrat","Republican",0,0,1,3.25,83,15.3333333333333,51.3333333333333,31.3333333333333,6.75,51,74,23,4,0,"Female",22,"Strong","Some college","black",72.7
"417","R_1mJFUzls54L6VD2",455,1,NA,1,NA,NA,NA,100,95,77,99,29.791,NA,9,0,0,0,0,0,0,0,70,3,15,15,9,26,24,48,0,45,3,6,0,0,1962,2,"white","Some college",7,6,3,4,75000,4,"none","out_correct","Republican","Democrat",0,0,1,0,92.75,0,13,32.6666666666667,2.25,3,70,67,45,0,"Female",58,"Strong","Some college","white",83.45
"418","R_1im9mmZtKnNa2G6",700,1,NA,1,NA,NA,NA,9,0,13,10,54.387,NA,9,0,0,0,10,71,0,10,70,30,70,70,20,79,41,30,14,74,80,10,30,10,1982,2,"white","Bachelors",6,7,4,7,75000,5,"none","out_correct","Republican","Democrat",0,0,1,2.5,8,27,53.3333333333333,50,32.5,30,70,40,74,14,"Female",38,"Strong","Bachelors","white",-1.3
"419","R_1P6nhFSlnZKbiTe",834,2,NA,NA,1,NA,NA,30,50,0,20,43.021,NA,20,0,10,0,0,3,2,0,25,85,48,48,48,6,29,56,40,0,80,20,0,28,1985,2,"white","Bachelors",3,1,3,1,65000,6,"none","out_correct","Democrat","Republican",0,0,1,2.5,25,1.66666666666667,48,30.3333333333333,32,25,85,60,40,0,"Female",35,"Strong","Bachelors","white",14.7
"420","R_1H0QxACtLb6oXT1",178,2,NA,NA,1,NA,NA,67,32,75,77,NA,11.252,38,11,23,11,19,23,10,11,36,77,19,33,15,67,41,81,32,12,9,25,24,13,1988,1,"white","Bachelors",2,3,3,1,75000,4,"none","out_control","Democrat","Republican",0,0,1,16,62.75,14.6666666666667,22.3333333333333,63,17.75,36,77,41,32,12,"Male",32,"Strong","Bachelors","white",52.45
"421","R_eQo5VxVWDvDZEqt",321,1,NA,1,NA,NA,NA,73,70,71,67,NA,9.242,74,16,0,17,24,0,0,0,77,26,67,72,53,30,43,76,20,9,12,8,0,10,1984,1,"white","Graduate",6,2,3,1,112500,5,"none","out_control","Republican","Democrat",0,0,1,14.25,70.25,0,64,49.6666666666667,7.5,26,77,51,9,20,"Male",36,"Strong","Graduate","white",60.95
"422","R_2VrmxXp9ZfCrqzX",478,1,NA,2,NA,NA,NA,0,0,0,0,55.939,NA,9,0,0,0,0,0,0,0,71,60,50,50,50,13,40,15,39,25,0,0,0,0,1988,2,"white","Some college",5,1,4,1,150000,5,"none","out_correct","Republican","Democrat",0,0,1,0,0,0,50,22.6666666666667,0,60,71,11,25,39,"Female",32,"Not strong","Some college","white",-9.3
"423","R_RbsPV2caWamYP3H",740,2,NA,NA,1,NA,NA,48,85,85,77,NA,6.765,65,6,16,27,10,11,24,10,12,100,51,62,41,93,81,90,81,7,92,88,55,73,1984,2,"white","Bachelors",2,2,2,2,5000,8,"none","out_control","Democrat","Republican",0,0,1,14.75,73.75,15,51.3333333333333,88,77,12,100,88,81,7,"Female",36,"Strong","Bachelors","white",63.45
"424","R_27fLTA8qZ7XOoBr",667,2,NA,NA,1,NA,NA,86,93,80,81,29.184,NA,11,0,0,0,0,4,0,4,19,71,70,60,55,65,65,65,70,10,56,52,10,5,1971,1,"white","Bachelors",2,1,4,1,112500,5,"none","out_correct","Democrat","Republican",0,0,1,0,85,2.66666666666667,61.6666666666667,65,30.75,19,71,52,70,10,"Male",49,"Strong","Bachelors","white",74.7
"425","R_3PgFPZZUQECPQQs",372,1,NA,2,NA,NA,NA,10,71,20,20,NA,14.202,32,1,1,1,1,1,1,1,90,15,70,70,70,80,20,90,10,30,100,85,50,81,1990,2,"white","Graduate",6,1,1,1,150000,5,"none","out_control","Republican","Democrat",0,0,1,1,30.25,1,70,63.3333333333333,79,15,90,75,30,10,"Female",30,"Not strong","Graduate","white",20.95
"426","R_10C45bRsFDor1rO",446,1,NA,1,NA,NA,NA,66,77,57,83,NA,15.197,95,10,31,0,0,1,10,0,100,0,50,50,50,100,70,90,20,90,51,30,40,60,1968,2,"white","Some college",7,6,2,1,45000,7,"none","out_control","Republican","Democrat",0,0,1,10.25,70.75,3.66666666666667,50,86.6666666666667,45.25,0,100,100,90,20,"Female",52,"Strong","Some college","white",61.45
"427","R_2ieYYEqBtqM5h7z",295,1,NA,1,NA,NA,NA,69,61,57,56,NA,6.539,61,2,0,0,0,0,0,0,90,2,10,3,3,56,56,52,0,24,82,50,21,53,1995,1,"white","Some college",7,7,1,6,5000,6,"none","out_control","Republican","Democrat",0,0,1,0.5,60.75,0,5.33333333333333,54.6666666666667,51.5,2,90,88,24,0,"Male",25,"Strong","Some college","white",51.45
"428","R_3MyA6EVfUzo8Dl0",266,2,NA,NA,1,NA,NA,32,62,51,38,11.361,NA,13,0,13,0,0,0,3,41,0,85,0,0,0,91,78,82,26,0,100,71,43,60,1996,2,"hispanic","Graduate",1,2,3,1,95000,7,"none","out_correct","Democrat","Republican",0,0,1,3.25,45.75,14.6666666666667,0,83.6666666666667,68.5,0,85,85,26,0,"Female",24,"Strong","Graduate","hispanic",35.45
"429","R_2aUYsIFvJ3J0vOo",384,1,NA,1,NA,NA,NA,69,80,69,80,24.949,NA,77,0,0,0,0,0,0,0,94,0,51,51,50,100,99,100,0,63,51,41,44,36,1978,1,"white","Bachelors",6,3,1,1,65000,7,"none","out_correct","Republican","Democrat",0,0,1,0,74.5,0,50.6666666666667,99.6666666666667,43,0,94,94,63,0,"Male",42,"Strong","Bachelors","white",65.2
"430","R_3rZeCjYZt1rpLLh",832,1,NA,1,NA,NA,NA,60,80,90,100,63.787,NA,5,0,0,0,0,0,0,0,100,0,50,60,50,0,20,20,0,0,100,50,0,0,1948,1,"white","Some college",7,7,3,5,35000,6,"none","out_correct","Republican","Democrat",0,0,1,0,82.5,0,53.3333333333333,13.3333333333333,37.5,0,100,100,0,0,"Male",72,"Strong","Some college","white",73.2
"431","R_1IcnzAiXa9nDkXm",430,1,NA,2,NA,NA,NA,34,43,26,30,18.437,NA,34,0,12,0,0,0,3,3,100,100,8,11,6,0,3,0,8,18,1,0,0,0,1988,2,"white","HS or less",3,5,3,1,35000,8,"none","out_correct","Republican","Democrat",0,0,1,3,33.25,2,8.33333333333333,1,0.25,100,100,0,18,8,"Female",32,"Not strong","HS or less","white",23.95
"432","R_1mhdGgxmST57jro",880,1,NA,1,NA,NA,NA,40,10,25,10,18.26,NA,7,0,0,0,0,0,0,0,100,35,2,5,0,50,60,70,10,20,80,40,20,10,1972,1,"white","Some college",6,6,2,2,85000,8,"none","out_correct","Republican","Democrat",0,0,1,0,21.25,0,2.33333333333333,60,37.5,35,100,65,20,10,"Male",48,"Strong","Some college","white",11.95
"433","R_2E0Dwqff4P8fQLY",815,1,NA,2,NA,NA,NA,16,23,6,23,78.856,NA,10,3,2,1,0,1,0,0,53,20,50,54,50,49,49,49,19,13,7,2,4,3,1978,1,"white","HS or less",5,7,1,4,35000,10,"none","out_correct","Republican","Democrat",0,0,1,1.5,17,0.333333333333333,51.3333333333333,49,4,20,53,33,13,19,"Male",42,"Not strong","HS or less","white",7.7
"434","R_vwsyCyHzl6nN1ap",204,2,NA,NA,1,NA,NA,61,37,41,40,NA,10.705,44,8,23,23,38,51,61,63,17,62,51,51,51,21,31,18,24,1,43,32,16,0,1993,1,"white","Bachelors",2,1,4,1,45000,5,"none","out_control","Democrat","Republican",0,0,1,23,44.75,58.3333333333333,51,23.3333333333333,22.75,17,62,45,24,1,"Male",27,"Strong","Bachelors","white",34.45
"435","R_pMEpqccI5vJc9Db",362,2,NA,NA,1,NA,NA,70,61,40,40,9.283,NA,11,0,0,0,0,25,15,20,0,97,20,20,0,90,60,60,80,0,54,52,7,20,1959,1,"white","Bachelors",1,1,4,1,112500,4,"none","out_correct","Democrat","Republican",0,0,1,0,52.75,20,13.3333333333333,70,33.25,0,97,97,80,0,"Male",61,"Strong","Bachelors","white",42.45
"436","R_2VyGCypZx70Padp",1015,1,NA,1,NA,NA,NA,84,80,86,70,55.743,NA,50,0,0,50,0,0,0,20,80,0,71,70,70,90,90,90,61,74,10,10,0,31,1961,1,"white","Some college",6,3,3,1,65000,5,"none","out_correct","Republican","Democrat",0,0,1,12.5,80,6.66666666666667,70.3333333333333,90,12.75,0,80,80,74,61,"Male",59,"Strong","Some college","white",70.7
"437","R_9nyFZOebe8EOIwh",909,1,NA,1,NA,NA,NA,85,75,85,100,96.711,NA,80,0,0,0,0,0,0,0,80,20,30,30,30,52,52,52,50,49,50,1,20,25,1984,2,"black","Bachelors",6,7,2,7,25000,7,"none","out_correct","Republican","Democrat",0,0,1,0,86.25,0,30,52,24,20,80,60,49,50,"Female",36,"Strong","Bachelors","black",76.95
"438","R_2flYnSRHjvshAwp",267,2,NA,NA,1,NA,NA,61,56,82,71,12.634,NA,15,0,2,0,4,12,10,9,22,78,2,17,22,75,64,86,85,4,43,37,44,54,1995,2,"white","Bachelors",1,4,4,4,5000,10,"none","out_correct","Democrat","Republican",0,0,1,1.5,67.5,10.3333333333333,13.6666666666667,75,44.5,22,78,56,85,4,"Female",25,"Strong","Bachelors","white",57.2
"439","R_1ilfN71x6ls33e5",204,1,NA,1,NA,NA,NA,74,75,69,70,NA,8.318,72,0,0,0,0,0,0,0,95,0,77,78,79,4,85,83,0,65,17,19,74,38,1994,1,"white","Bachelors",6,3,3,1,65000,5,"none","out_control","Republican","Democrat",0,0,1,0,72,0,78,57.3333333333333,37,0,95,95,65,0,"Male",26,"Strong","Bachelors","white",62.7
"440","R_1dtRhwS7jAIjOB0",681,2,NA,NA,1,NA,NA,54,43,35,37,NA,24.186,34,1,0,0,0,0,0,0,8,93,58,57,50,6,17,12,63,4,6,1,4,10,1983,1,"white","Some college",2,1,3,1,55000,7,"none","out_control","Democrat","Republican",0,0,1,0.25,42.25,0,55,11.6666666666667,5.25,8,93,85,63,4,"Male",37,"Strong","Some college","white",31.95
"441","R_2CZg6F2iuUkxG2d",833,1,NA,1,NA,NA,NA,0,64,70,70,77.522,NA,11,0,0,0,0,0,0,0,100,0,50,50,50,30,60,75,0,75,89,78,60,66,1982,2,"white","HS or less",4,2,3,4,15000,8,"none","out_correct","Republican","Democrat",0,0,1,0,51,0,50,55,73.25,0,100,100,75,0,"Female",38,"Strong","HS or less","white",41.7
"442","R_3fls8I5DR3HmMpl",885,1,NA,1,NA,NA,NA,19,9,20,20,40.268,NA,9,5,0,0,0,5,5,0,65,0,50,50,50,81,59,92,9,60,15,10,5,26,1951,2,"white","Some college",6,6,2,5,95000,5,"none","out_correct","Republican","Democrat",0,0,1,1.25,17,3.33333333333333,50,77.3333333333333,14,0,65,65,60,9,"Female",69,"Strong","Some college","white",7.7
"443","R_1HnM0pSOsr3sLvC",769,1,NA,1,NA,NA,NA,100,90,100,100,NA,21.015,97,0,0,0,0,0,0,0,85,40,50,50,50,50,50,60,70,100,60,60,60,60,1980,1,"white","Some college",6,6,3,1,35000,6,"none","out_control","Republican","Democrat",0,0,1,0,97.5,0,50,53.3333333333333,60,40,85,45,100,70,"Male",40,"Strong","Some college","white",88.2
"444","R_2rMwxh10Pl5bC1j",808,1,NA,1,NA,NA,NA,18,30,8,4,54.526,NA,9,6,2,0,0,0,0,0,40,20,65,55,50,15,10,20,25,5,70,55,4,12,1976,2,"white","Graduate",6,6,3,7,112500,4,"none","out_correct","Republican","Democrat",0,0,1,2,15,0,56.6666666666667,15,35.25,20,40,20,5,25,"Female",44,"Strong","Graduate","white",5.7
"445","R_1ghE26y5lFmBall",241,2,NA,NA,1,NA,NA,57,44,30,71,4.685,NA,19,4,1,5,40,1,1,18,10,51,12,19,12,11,11,5,29,4,7,6,0,43,34,2,"asian","Graduate",1,3,3,2,95000,5,"none","out_correct","Democrat","Republican",0,0,1,12.5,50.5,6.66666666666667,14.3333333333333,9,14,10,51,41,29,4,"Female",34,"Strong","Graduate","asian",40.2
"446","R_3EL2gn1WCz3SRPa",386,1,NA,1,NA,NA,NA,5,5,5,7,NA,6.435,5,0,0,0,0,0,0,0,55,5,49,49,49,0,60,40,3,13,30,0,0,0,1969,1,"white","Graduate",7,5,1,1,225000,2,"none","out_control","Republican","Democrat",0,0,1,0,5.5,0,49,33.3333333333333,7.5,5,55,50,13,3,"Male",51,"Strong","Graduate","white",-3.8
"447","R_3Hz5cdBaB6Bk3T0",627,2,NA,NA,1,NA,NA,40,59,40,20,NA,39.961,19,0,0,0,0,0,0,0,40,70,50,50,50,38,50,57,85,0,31,19,0,0,1977,2,"white","Graduate",2,1,2,1,65000,7,"none","out_control","Democrat","Republican",0,0,1,0,39.75,0,50,48.3333333333333,12.5,40,70,30,85,0,"Female",43,"Strong","Graduate","white",29.45
"448","R_3EAol6jtk5HPnif",949,1,NA,1,NA,NA,NA,98,90,100,74,NA,20.972,100,0,0,86,79,56,75,81,100,0,56,98,57,76,99,100,0,100,74,23,52,76,1988,2,"white","Bachelors",5,4,2,1,35000,5,"none","out_control","Republican","Democrat",0,0,1,41.25,90.5,70.6666666666667,70.3333333333333,91.6666666666667,56.25,0,100,100,100,0,"Female",32,"Strong","Bachelors","white",81.2
"449","R_3mkSzKmLDNWG2Pe",230,2,NA,NA,1,NA,NA,61,44,71,71,14.506,NA,24,7,19,7,20,9,0,33,22,71,22,24,21,22,33,11,20,24,93,86,82,59,1991,2,"white","Graduate",2,2,2,1,65000,6,"none","out_correct","Democrat","Republican",0,0,1,13.25,61.75,14,22.3333333333333,22,80,22,71,49,20,24,"Female",29,"Strong","Graduate","white",51.45
"450","R_3j9bB5eUy1dyj6x",459,1,NA,1,NA,NA,NA,63,78,67,55,25.098,NA,56,0,2,0,20,27,5,22,95,0,48,51,51,91,86,100,64,60,39,29,34,18,1960,2,"white","Some college",7,6,3,1,45000,6,"none","out_correct","Republican","Democrat",0,0,1,5.5,65.75,18,50,92.3333333333333,30,0,95,95,60,64,"Female",60,"Strong","Some college","white",56.45
"451","R_1K0wKHYOSO0vqkL",278,2,NA,NA,1,NA,NA,40,70,60,91,4.967,NA,40,100,50,10,10,92,91,74,41,85,80,80,60,85,78,100,100,41,41,41,39,9,1992,1,"other","Bachelors",1,5,3,1,45000,6,"none","out_correct","Democrat","Republican",0,0,1,42.5,65.25,85.6666666666667,73.3333333333333,87.6666666666667,32.5,41,85,44,100,41,"Male",28,"Strong","Bachelors","other",54.95
